datetime,hour,day_of_week,is_holiday,traffic_volume
2023-10-31 16:00:00,16,1,0,1210
2023-10-31 17:00:00,17,1,0,1201
2023-10-31 18:00:00,18,1,0,1083
2023-10-31 19:00:00,19,1,0,1337
2023-10-31 20:00:00,20,1,0,1463
2023-10-31 21:00:00,21,1,0,1311
2023-10-31 22:00:00,22,1,0,1232
2023-10-31 23:00:00,23,1,1,1175
2023-11-01 00:00:00,0,2,0,1634
2023-11-01 01:00:00,1,2,0,1696
2023-11-01 02:00:00,2,2,0,1846
2023-11-01 03:00:00,3,2,0,2074
2023-11-01 04:00:00,4,2,0,2198
2023-11-01 05:00:00,5,2,0,1976
2023-11-01 06:00:00,6,2,0,2146
2023-11-01 07:00:00,7,2,0,2186
2023-11-01 08:00:00,8,2,0,2026
2023-11-01 09:00:00,9,2,0,2077
2023-11-01 10:00:00,10,2,0,1938
2023-11-01 11:00:00,11,2,0,1784
2023-11-01 12:00:00,12,2,0,1613
2023-11-01 13:00:00,13,2,0,1597
2023-11-01 14:00:00,14,2,0,1373
2023-11-01 15:00:00,15,2,0,1173
2023-11-01 16:00:00,16,2,0,1269
2023-11-01 17:00:00,17,2,0,1093
2023-11-01 18:00:00,18,2,0,1035
2023-11-01 19:00:00,19,2,1,929
2023-11-01 20:00:00,20,2,0,1250
2023-11-01 21:00:00,21,2,0,1259
2023-11-01 22:00:00,22,2,0,1472
2023-11-01 23:00:00,23,2,0,1612
2023-11-02 00:00:00,0,3,0,1723
2023-11-02 01:00:00,1,3,0,1849
2023-11-02 02:00:00,2,3,0,1789
2023-11-02 03:00:00,3,3,0,2182
2023-11-02 04:00:00,4,3,0,2188
2023-11-02 05:00:00,5,3,0,2087
2023-11-02 06:00:00,6,3,0,2198
2023-11-02 07:00:00,7,3,0,2200
2023-11-02 08:00:00,8,3,0,2129
2023-11-02 09:00:00,9,3,0,2232
2023-11-02 10:00:00,10,3,0,1755
2023-11-02 11:00:00,11,3,0,1681
2023-11-02 12:00:00,12,3,0,1470
2023-11-02 13:00:00,13,3,0,1578
2023-11-02 14:00:00,14,3,0,1504
2023-11-02 15:00:00,15,3,0,1382
2023-11-02 16:00:00,16,3,0,1238
2023-11-02 17:00:00,17,3,0,1257
2023-11-02 18:00:00,18,3,0,1170
2023-11-02 19:00:00,19,3,0,1291
2023-11-02 20:00:00,20,3,0,1377
2023-11-02 21:00:00,21,3,0,1253
2023-11-02 22:00:00,22,3,0,1421
2023-11-02 23:00:00,23,3,0,1558
2023-11-03 00:00:00,0,4,0,1842
2023-11-03 01:00:00,1,4,0,1748
2023-11-03 02:00:00,2,4,0,2059
2023-11-03 03:00:00,3,4,0,1906
2023-11-03 04:00:00,4,4,0,2257
2023-11-03 05:00:00,5,4,0,2268
2023-11-03 06:00:00,6,4,0,2184
2023-11-03 07:00:00,7,4,0,2274
2023-11-03 08:00:00,8,4,0,2082
2023-11-03 09:00:00,9,4,0,1961
2023-11-03 10:00:00,10,4,0,2120
2023-11-03 11:00:00,11,4,0,1775
2023-11-03 12:00:00,12,4,1,1467
2023-11-03 13:00:00,13,4,0,1681
2023-11-03 14:00:00,14,4,0,1530
2023-11-03 15:00:00,15,4,0,1406
2023-11-03 16:00:00,16,4,0,1335
2023-11-03 17:00:00,17,4,0,1322
2023-11-03 18:00:00,18,4,0,1231
2023-11-03 19:00:00,19,4,0,1213
2023-11-03 20:00:00,20,4,0,1130
2023-11-03 21:00:00,21,4,0,1378
2023-11-03 22:00:00,22,4,0,1552
2023-11-03 23:00:00,23,4,0,1460
2023-11-04 00:00:00,0,5,0,1277
2023-11-04 01:00:00,1,5,0,1471
2023-11-04 02:00:00,2,5,0,1701
2023-11-04 03:00:00,3,5,0,1537
2023-11-04 04:00:00,4,5,0,1812
2023-11-04 05:00:00,5,5,0,1747
2023-11-04 06:00:00,6,5,0,1732
2023-11-04 07:00:00,7,5,0,1691
2023-11-04 08:00:00,8,5,0,1667
2023-11-04 09:00:00,9,5,0,1703
2023-11-04 10:00:00,10,5,0,1527
2023-11-04 11:00:00,11,5,0,1500
2023-11-04 12:00:00,12,5,0,1187
2023-11-04 13:00:00,13,5,0,1240
2023-11-04 14:00:00,14,5,1,793
2023-11-04 15:00:00,15,5,0,795
2023-11-04 16:00:00,16,5,0,1017
2023-11-04 17:00:00,17,5,0,851
2023-11-04 18:00:00,18,5,0,876
2023-11-04 19:00:00,19,5,1,632
2023-11-04 20:00:00,20,5,0,963
2023-11-04 21:00:00,21,5,0,933
2023-11-04 22:00:00,22,5,0,1122
2023-11-04 23:00:00,23,5,0,989
2023-11-05 00:00:00,0,6,0,1339
2023-11-05 01:00:00,1,6,0,1602
2023-11-05 02:00:00,2,6,0,1480
2023-11-05 03:00:00,3,6,0,1745
2023-11-05 04:00:00,4,6,0,1910
2023-11-05 05:00:00,5,6,0,1851
2023-11-05 06:00:00,6,6,0,1902
2023-11-05 07:00:00,7,6,0,1626
2023-11-05 08:00:00,8,6,0,1639
2023-11-05 09:00:00,9,6,0,1796
2023-11-05 10:00:00,10,6,0,1646
2023-11-05 11:00:00,11,6,0,1479
2023-11-05 12:00:00,12,6,0,1273
2023-11-05 13:00:00,13,6,0,1199
2023-11-05 14:00:00,14,6,0,1223
2023-11-05 15:00:00,15,6,1,636
2023-11-05 16:00:00,16,6,0,936
2023-11-05 17:00:00,17,6,0,884
2023-11-05 18:00:00,18,6,0,733
2023-11-05 19:00:00,19,6,0,758
2023-11-05 20:00:00,20,6,0,1019
2023-11-05 21:00:00,21,6,0,1003
2023-11-05 22:00:00,22,6,0,981
2023-11-05 23:00:00,23,6,0,1139
2023-11-06 00:00:00,0,0,0,1601
2023-11-06 01:00:00,1,0,0,1936
2023-11-06 02:00:00,2,0,0,1924
2023-11-06 03:00:00,3,0,0,2029
2023-11-06 04:00:00,4,0,0,2217
2023-11-06 05:00:00,5,0,0,2015
2023-11-06 06:00:00,6,0,0,2196
2023-11-06 07:00:00,7,0,0,2181
2023-11-06 08:00:00,8,0,0,2104
2023-11-06 09:00:00,9,0,0,1998
2023-11-06 10:00:00,10,0,0,1878
2023-11-06 11:00:00,11,0,0,1857
2023-11-06 12:00:00,12,0,0,1598
2023-11-06 13:00:00,13,0,0,1586
2023-11-06 14:00:00,14,0,0,1394
2023-11-06 15:00:00,15,0,0,1297
2023-11-06 16:00:00,16,0,0,1286
2023-11-06 17:00:00,17,0,0,1167
2023-11-06 18:00:00,18,0,0,1326
2023-11-06 19:00:00,19,0,0,1203
2023-11-06 20:00:00,20,0,0,1371
2023-11-06 21:00:00,21,0,0,1270
2023-11-06 22:00:00,22,0,0,1371
2023-11-06 23:00:00,23,0,0,1404
2023-11-07 00:00:00,0,1,0,1650
2023-11-07 01:00:00,1,1,0,1806
2023-11-07 02:00:00,2,1,0,1957
2023-11-07 03:00:00,3,1,0,2123
2023-11-07 04:00:00,4,1,0,2195
2023-11-07 05:00:00,5,1,0,2296
2023-11-07 06:00:00,6,1,0,2111
2023-11-07 07:00:00,7,1,0,2186
2023-11-07 08:00:00,8,1,0,2032
2023-11-07 09:00:00,9,1,0,2094
2023-11-07 10:00:00,10,1,0,2130
2023-11-07 11:00:00,11,1,0,1709
2023-11-07 12:00:00,12,1,0,1768
2023-11-07 13:00:00,13,1,0,1675
2023-11-07 14:00:00,14,1,0,1360
2023-11-07 15:00:00,15,1,1,1090
2023-11-07 16:00:00,16,1,0,1230
2023-11-07 17:00:00,17,1,0,1204
2023-11-07 18:00:00,18,1,0,1160
2023-11-07 19:00:00,19,1,0,1194
2023-11-07 20:00:00,20,1,0,1382
2023-11-07 21:00:00,21,1,0,1338
2023-11-07 22:00:00,22,1,0,1389
2023-11-07 23:00:00,23,1,0,1577
2023-11-08 00:00:00,0,2,0,1487
2023-11-08 01:00:00,1,2,0,1747
2023-11-08 02:00:00,2,2,0,2074
2023-11-08 03:00:00,3,2,0,2039
2023-11-08 04:00:00,4,2,0,2085
2023-11-08 05:00:00,5,2,0,2200
2023-11-08 06:00:00,6,2,0,2273
2023-11-08 07:00:00,7,2,0,2315
2023-11-08 08:00:00,8,2,0,2087
2023-11-08 09:00:00,9,2,0,2010
2023-11-08 10:00:00,10,2,0,1927
2023-11-08 11:00:00,11,2,0,1932
2023-11-08 12:00:00,12,2,0,1705
2023-11-08 13:00:00,13,2,0,1787
2023-11-08 14:00:00,14,2,0,1433
2023-11-08 15:00:00,15,2,0,1522
2023-11-08 16:00:00,16,2,0,1177
2023-11-08 17:00:00,17,2,0,1078
2023-11-08 18:00:00,18,2,0,1189
2023-11-08 19:00:00,19,2,0,1330
2023-11-08 20:00:00,20,2,0,1219
2023-11-08 21:00:00,21,2,0,1284
2023-11-08 22:00:00,22,2,0,1552
2023-11-08 23:00:00,23,2,0,1641
2023-11-09 00:00:00,0,3,0,1620
2023-11-09 01:00:00,1,3,0,1744
2023-11-09 02:00:00,2,3,0,2032
2023-11-09 03:00:00,3,3,0,1890
2023-11-09 04:00:00,4,3,0,2240
2023-11-09 05:00:00,5,3,0,2252
2023-11-09 06:00:00,6,3,0,1971
2023-11-09 07:00:00,7,3,0,2184
2023-11-09 08:00:00,8,3,0,1935
2023-11-09 09:00:00,9,3,0,1933
2023-11-09 10:00:00,10,3,0,1899
2023-11-09 11:00:00,11,3,0,1702
2023-11-09 12:00:00,12,3,0,1921
2023-11-09 13:00:00,13,3,0,1656
2023-11-09 14:00:00,14,3,0,1586
2023-11-09 15:00:00,15,3,0,1332
2023-11-09 16:00:00,16,3,0,1270
2023-11-09 17:00:00,17,3,0,1375
2023-11-09 18:00:00,18,3,0,1243
2023-11-09 19:00:00,19,3,0,1278
2023-11-09 20:00:00,20,3,0,1175
2023-11-09 21:00:00,21,3,0,1254
2023-11-09 22:00:00,22,3,0,1476
2023-11-09 23:00:00,23,3,1,1307
2023-11-10 00:00:00,0,4,0,1600
2023-11-10 01:00:00,1,4,0,1865
2023-11-10 02:00:00,2,4,0,1827
2023-11-10 03:00:00,3,4,0,2054
2023-11-10 04:00:00,4,4,0,1989
2023-11-10 05:00:00,5,4,0,2315
2023-11-10 06:00:00,6,4,0,2168
2023-11-10 07:00:00,7,4,0,2113
2023-11-10 08:00:00,8,4,0,2018
2023-11-10 09:00:00,9,4,0,1929
2023-11-10 10:00:00,10,4,0,1993
2023-11-10 11:00:00,11,4,0,1929
2023-11-10 12:00:00,12,4,0,1790
2023-11-10 13:00:00,13,4,0,1710
2023-11-10 14:00:00,14,4,0,1624
2023-11-10 15:00:00,15,4,0,1442
2023-11-10 16:00:00,16,4,0,1216
2023-11-10 17:00:00,17,4,0,1233
2023-11-10 18:00:00,18,4,0,974
2023-11-10 19:00:00,19,4,0,1280
2023-11-10 20:00:00,20,4,0,1281
2023-11-10 21:00:00,21,4,0,1505
2023-11-10 22:00:00,22,4,0,1375
2023-11-10 23:00:00,23,4,0,1622
2023-11-11 00:00:00,0,5,0,1199
2023-11-11 01:00:00,1,5,0,1418
2023-11-11 02:00:00,2,5,0,1386
2023-11-11 03:00:00,3,5,0,1789
2023-11-11 04:00:00,4,5,0,1838
2023-11-11 05:00:00,5,5,0,1735
2023-11-11 06:00:00,6,5,0,1826
2023-11-11 07:00:00,7,5,1,1486
2023-11-11 08:00:00,8,5,0,1671
2023-11-11 09:00:00,9,5,0,1665
2023-11-11 10:00:00,10,5,0,1505
2023-11-11 11:00:00,11,5,0,1527
2023-11-11 12:00:00,12,5,0,1278
2023-11-11 13:00:00,13,5,0,1409
2023-11-11 14:00:00,14,5,0,1042
2023-11-11 15:00:00,15,5,0,957
2023-11-11 16:00:00,16,5,0,919
2023-11-11 17:00:00,17,5,0,900
2023-11-11 18:00:00,18,5,0,807
2023-11-11 19:00:00,19,5,0,867
2023-11-11 20:00:00,20,5,0,885
2023-11-11 21:00:00,21,5,0,868
2023-11-11 22:00:00,22,5,0,945
2023-11-11 23:00:00,23,5,0,1240
2023-11-12 00:00:00,0,6,0,1451
2023-11-12 01:00:00,1,6,0,1266
2023-11-12 02:00:00,2,6,0,1406
2023-11-12 03:00:00,3,6,0,1509
2023-11-12 04:00:00,4,6,0,1810
2023-11-12 05:00:00,5,6,0,1868
2023-11-12 06:00:00,6,6,0,1702
2023-11-12 07:00:00,7,6,0,2003
2023-11-12 08:00:00,8,6,0,1694
2023-11-12 09:00:00,9,6,0,1797
2023-11-12 10:00:00,10,6,0,1630
2023-11-12 11:00:00,11,6,0,1333
2023-11-12 12:00:00,12,6,0,1258
2023-11-12 13:00:00,13,6,0,1083
2023-11-12 14:00:00,14,6,0,915
2023-11-12 15:00:00,15,6,0,921
2023-11-12 16:00:00,16,6,0,747
2023-11-12 17:00:00,17,6,0,799
2023-11-12 18:00:00,18,6,0,993
2023-11-12 19:00:00,19,6,0,886
2023-11-12 20:00:00,20,6,0,811
2023-11-12 21:00:00,21,6,0,882
2023-11-12 22:00:00,22,6,0,1009
2023-11-12 23:00:00,23,6,0,1377
2023-11-13 00:00:00,0,0,0,1591
2023-11-13 01:00:00,1,0,0,1829
2023-11-13 02:00:00,2,0,0,1996
2023-11-13 03:00:00,3,0,0,2175
2023-11-13 04:00:00,4,0,0,2099
2023-11-13 05:00:00,5,0,0,2086
2023-11-13 06:00:00,6,0,0,2228
2023-11-13 07:00:00,7,0,0,2314
2023-11-13 08:00:00,8,0,0,2105
2023-11-13 09:00:00,9,0,0,1969
2023-11-13 10:00:00,10,0,0,1961
2023-11-13 11:00:00,11,0,1,1367
2023-11-13 12:00:00,12,0,0,1678
2023-11-13 13:00:00,13,0,0,1688
2023-11-13 14:00:00,14,0,1,1237
2023-11-13 15:00:00,15,0,0,1332
2023-11-13 16:00:00,16,0,0,1432
2023-11-13 17:00:00,17,0,0,1408
2023-11-13 18:00:00,18,0,0,1266
2023-11-13 19:00:00,19,0,0,1070
2023-11-13 20:00:00,20,0,0,1078
2023-11-13 21:00:00,21,0,0,1484
2023-11-13 22:00:00,22,0,0,1474
2023-11-13 23:00:00,23,0,0,1734
2023-11-14 00:00:00,0,1,0,1566
2023-11-14 01:00:00,1,1,0,1813
2023-11-14 02:00:00,2,1,0,2052
2023-11-14 03:00:00,3,1,0,1980
2023-11-14 04:00:00,4,1,0,2234
2023-11-14 05:00:00,5,1,0,2170
2023-11-14 06:00:00,6,1,0,2202
2023-11-14 07:00:00,7,1,0,2064
2023-11-14 08:00:00,8,1,0,2158
2023-11-14 09:00:00,9,1,0,2272
2023-11-14 10:00:00,10,1,1,1688
2023-11-14 11:00:00,11,1,0,1750
2023-11-14 12:00:00,12,1,0,1839
2023-11-14 13:00:00,13,1,0,1494
2023-11-14 14:00:00,14,1,0,1622
2023-11-14 15:00:00,15,1,0,1218
2023-11-14 16:00:00,16,1,0,1294
2023-11-14 17:00:00,17,1,0,1369
2023-11-14 18:00:00,18,1,0,1113
2023-11-14 19:00:00,19,1,0,1225
2023-11-14 20:00:00,20,1,0,1382
2023-11-14 21:00:00,21,1,0,1120
2023-11-14 22:00:00,22,1,0,1542
2023-11-14 23:00:00,23,1,0,1561
2023-11-15 00:00:00,0,2,0,1844
2023-11-15 01:00:00,1,2,1,1446
2023-11-15 02:00:00,2,2,0,1811
2023-11-15 03:00:00,3,2,0,1999
2023-11-15 04:00:00,4,2,0,2076
2023-11-15 05:00:00,5,2,0,2162
2023-11-15 06:00:00,6,2,0,2153
2023-11-15 07:00:00,7,2,0,1982
2023-11-15 08:00:00,8,2,0,2123
2023-11-15 09:00:00,9,2,0,2076
2023-11-15 10:00:00,10,2,0,1930
2023-11-15 11:00:00,11,2,0,1858
2023-11-15 12:00:00,12,2,0,1708
2023-11-15 13:00:00,13,2,0,1432
2023-11-15 14:00:00,14,2,0,1419
2023-11-15 15:00:00,15,2,0,1357
2023-11-15 16:00:00,16,2,0,1243
2023-11-15 17:00:00,17,2,0,1067
2023-11-15 18:00:00,18,2,0,1322
2023-11-15 19:00:00,19,2,0,1119
2023-11-15 20:00:00,20,2,0,1142
2023-11-15 21:00:00,21,2,0,1350
2023-11-15 22:00:00,22,2,0,1418
2023-11-15 23:00:00,23,2,0,1630
2023-11-16 00:00:00,0,3,0,1787
2023-11-16 01:00:00,1,3,0,1901
2023-11-16 02:00:00,2,3,0,1949
2023-11-16 03:00:00,3,3,0,2108
2023-11-16 04:00:00,4,3,0,1977
2023-11-16 05:00:00,5,3,0,2292
2023-11-16 06:00:00,6,3,0,2159
2023-11-16 07:00:00,7,3,0,2379
2023-11-16 08:00:00,8,3,0,2245
2023-11-16 09:00:00,9,3,0,2033
2023-11-16 10:00:00,10,3,0,1952
2023-11-16 11:00:00,11,3,0,1947
2023-11-16 12:00:00,12,3,0,1473
2023-11-16 13:00:00,13,3,0,1554
2023-11-16 14:00:00,14,3,0,1620
2023-11-16 15:00:00,15,3,0,1430
2023-11-16 16:00:00,16,3,0,1183
2023-11-16 17:00:00,17,3,0,1248
2023-11-16 18:00:00,18,3,0,1102
2023-11-16 19:00:00,19,3,0,1182
2023-11-16 20:00:00,20,3,0,1300
2023-11-16 21:00:00,21,3,0,1397
2023-11-16 22:00:00,22,3,0,1522
2023-11-16 23:00:00,23,3,0,1693
2023-11-17 00:00:00,0,4,0,1580
2023-11-17 01:00:00,1,4,0,1831
2023-11-17 02:00:00,2,4,0,1864
2023-11-17 03:00:00,3,4,0,2013
2023-11-17 04:00:00,4,4,0,2057
2023-11-17 05:00:00,5,4,0,2232
2023-11-17 06:00:00,6,4,0,2305
2023-11-17 07:00:00,7,4,0,2293
2023-11-17 08:00:00,8,4,0,2022
2023-11-17 09:00:00,9,4,0,2041
2023-11-17 10:00:00,10,4,0,1836
2023-11-17 11:00:00,11,4,0,1712
2023-11-17 12:00:00,12,4,0,1633
2023-11-17 13:00:00,13,4,0,1604
2023-11-17 14:00:00,14,4,0,1501
2023-11-17 15:00:00,15,4,0,1411
2023-11-17 16:00:00,16,4,0,1326
2023-11-17 17:00:00,17,4,0,1132
2023-11-17 18:00:00,18,4,0,1318
2023-11-17 19:00:00,19,4,0,1297
2023-11-17 20:00:00,20,4,1,925
2023-11-17 21:00:00,21,4,0,1308
2023-11-17 22:00:00,22,4,0,1384
2023-11-17 23:00:00,23,4,0,1441
2023-11-18 00:00:00,0,5,0,1366
2023-11-18 01:00:00,1,5,0,1511
2023-11-18 02:00:00,2,5,0,1457
2023-11-18 03:00:00,3,5,0,1530
2023-11-18 04:00:00,4,5,0,1639
2023-11-18 05:00:00,5,5,0,1793
2023-11-18 06:00:00,6,5,0,1661
2023-11-18 07:00:00,7,5,0,1895
2023-11-18 08:00:00,8,5,0,1839
2023-11-18 09:00:00,9,5,0,1695
2023-11-18 10:00:00,10,5,0,1630
2023-11-18 11:00:00,11,5,0,1435
2023-11-18 12:00:00,12,5,0,1346
2023-11-18 13:00:00,13,5,0,1040
2023-11-18 14:00:00,14,5,0,1189
2023-11-18 15:00:00,15,5,1,597
2023-11-18 16:00:00,16,5,0,854
2023-11-18 17:00:00,17,5,0,1065
2023-11-18 18:00:00,18,5,0,777
2023-11-18 19:00:00,19,5,0,890
2023-11-18 20:00:00,20,5,0,918
2023-11-18 21:00:00,21,5,0,813
2023-11-18 22:00:00,22,5,0,950
2023-11-18 23:00:00,23,5,0,1374
2023-11-19 00:00:00,0,6,0,1357
2023-11-19 01:00:00,1,6,0,1427
2023-11-19 02:00:00,2,6,0,1496
2023-11-19 03:00:00,3,6,0,1685
2023-11-19 04:00:00,4,6,0,1774
2023-11-19 05:00:00,5,6,0,1805
2023-11-19 06:00:00,6,6,0,1906
2023-11-19 07:00:00,7,6,0,1696
2023-11-19 08:00:00,8,6,0,1632
2023-11-19 09:00:00,9,6,0,1757
2023-11-19 10:00:00,10,6,0,1761
2023-11-19 11:00:00,11,6,0,1513
2023-11-19 12:00:00,12,6,0,1429
2023-11-19 13:00:00,13,6,0,1163
2023-11-19 14:00:00,14,6,0,1076
2023-11-19 15:00:00,15,6,0,971
2023-11-19 16:00:00,16,6,0,861
2023-11-19 17:00:00,17,6,0,958
2023-11-19 18:00:00,18,6,0,911
2023-11-19 19:00:00,19,6,0,777
2023-11-19 20:00:00,20,6,0,702
2023-11-19 21:00:00,21,6,0,940
2023-11-19 22:00:00,22,6,0,934
2023-11-19 23:00:00,23,6,0,1172
2023-11-20 00:00:00,0,0,0,1592
2023-11-20 01:00:00,1,0,0,1955
2023-11-20 02:00:00,2,0,0,2018
2023-11-20 03:00:00,3,0,0,2119
2023-11-20 04:00:00,4,0,0,2240
2023-11-20 05:00:00,5,0,0,2222
2023-11-20 06:00:00,6,0,0,2254
2023-11-20 07:00:00,7,0,0,2326
2023-11-20 08:00:00,8,0,0,2119
2023-11-20 09:00:00,9,0,0,2114
2023-11-20 10:00:00,10,0,0,1844
2023-11-20 11:00:00,11,0,0,1837
2023-11-20 12:00:00,12,0,0,1925
2023-11-20 13:00:00,13,0,0,1652
2023-11-20 14:00:00,14,0,0,1441
2023-11-20 15:00:00,15,0,0,1372
2023-11-20 16:00:00,16,0,0,1264
2023-11-20 17:00:00,17,0,0,1240
2023-11-20 18:00:00,18,0,0,1160
2023-11-20 19:00:00,19,0,0,1266
2023-11-20 20:00:00,20,0,0,1320
2023-11-20 21:00:00,21,0,0,1347
2023-11-20 22:00:00,22,0,0,1464
2023-11-20 23:00:00,23,0,0,1604
2023-11-21 00:00:00,0,1,0,1647
2023-11-21 01:00:00,1,1,0,1877
2023-11-21 02:00:00,2,1,0,2028
2023-11-21 03:00:00,3,1,0,2200
2023-11-21 04:00:00,4,1,0,2164
2023-11-21 05:00:00,5,1,0,2127
2023-11-21 06:00:00,6,1,0,2189
2023-11-21 07:00:00,7,1,0,2068
2023-11-21 08:00:00,8,1,0,2205
2023-11-21 09:00:00,9,1,0,1847
2023-11-21 10:00:00,10,1,0,2052
2023-11-21 11:00:00,11,1,0,1943
2023-11-21 12:00:00,12,1,0,1406
2023-11-21 13:00:00,13,1,0,1698
2023-11-21 14:00:00,14,1,0,1552
2023-11-21 15:00:00,15,1,0,1317
2023-11-21 16:00:00,16,1,0,1147
2023-11-21 17:00:00,17,1,0,1133
2023-11-21 18:00:00,18,1,0,1124
2023-11-21 19:00:00,19,1,0,1348
2023-11-21 20:00:00,20,1,0,1222
2023-11-21 21:00:00,21,1,0,1436
2023-11-21 22:00:00,22,1,0,1437
2023-11-21 23:00:00,23,1,0,1576
2023-11-22 00:00:00,0,2,0,1542
2023-11-22 01:00:00,1,2,0,1714
2023-11-22 02:00:00,2,2,1,1779
2023-11-22 03:00:00,3,2,0,2037
2023-11-22 04:00:00,4,2,0,2163
2023-11-22 05:00:00,5,2,0,2363
2023-11-22 06:00:00,6,2,0,2187
2023-11-22 07:00:00,7,2,0,2164
2023-11-22 08:00:00,8,2,0,2253
2023-11-22 09:00:00,9,2,0,2054
2023-11-22 10:00:00,10,2,0,1982
2023-11-22 11:00:00,11,2,0,1929
2023-11-22 12:00:00,12,2,0,1700
2023-11-22 13:00:00,13,2,0,1649
2023-11-22 14:00:00,14,2,0,1438
2023-11-22 15:00:00,15,2,0,1444
2023-11-22 16:00:00,16,2,0,1309
2023-11-22 17:00:00,17,2,0,1194
2023-11-22 18:00:00,18,2,0,1207
2023-11-22 19:00:00,19,2,0,972
2023-11-22 20:00:00,20,2,0,1386
2023-11-22 21:00:00,21,2,0,1220
2023-11-22 22:00:00,22,2,0,1343
2023-11-22 23:00:00,23,2,0,1526
2023-11-23 00:00:00,0,3,0,1520
2023-11-23 01:00:00,1,3,0,1876
2023-11-23 02:00:00,2,3,0,1986
2023-11-23 03:00:00,3,3,0,2004
2023-11-23 04:00:00,4,3,0,2065
2023-11-23 05:00:00,5,3,0,2113
2023-11-23 06:00:00,6,3,0,2261
2023-11-23 07:00:00,7,3,0,2023
2023-11-23 08:00:00,8,3,0,2092
2023-11-23 09:00:00,9,3,0,1900
2023-11-23 10:00:00,10,3,0,2026
2023-11-23 11:00:00,11,3,0,1795
2023-11-23 12:00:00,12,3,0,1754
2023-11-23 13:00:00,13,3,0,1695
2023-11-23 14:00:00,14,3,0,1576
2023-11-23 15:00:00,15,3,0,1244
2023-11-23 16:00:00,16,3,0,1297
2023-11-23 17:00:00,17,3,0,1329
2023-11-23 18:00:00,18,3,0,1269
2023-11-23 19:00:00,19,3,0,1296
2023-11-23 20:00:00,20,3,0,1088
2023-11-23 21:00:00,21,3,0,1414
2023-11-23 22:00:00,22,3,0,1370
2023-11-23 23:00:00,23,3,0,1637
2023-11-24 00:00:00,0,4,0,1764
2023-11-24 01:00:00,1,4,0,1888
2023-11-24 02:00:00,2,4,0,1938
2023-11-24 03:00:00,3,4,0,2185
2023-11-24 04:00:00,4,4,0,2184
2023-11-24 05:00:00,5,4,0,2215
2023-11-24 06:00:00,6,4,0,2106
2023-11-24 07:00:00,7,4,0,2222
2023-11-24 08:00:00,8,4,0,2330
2023-11-24 09:00:00,9,4,0,1914
2023-11-24 10:00:00,10,4,0,2023
2023-11-24 11:00:00,11,4,0,1915
2023-11-24 12:00:00,12,4,0,1872
2023-11-24 13:00:00,13,4,0,1643
2023-11-24 14:00:00,14,4,0,1451
2023-11-24 15:00:00,15,4,0,1388
2023-11-24 16:00:00,16,4,0,1240
2023-11-24 17:00:00,17,4,1,1038
2023-11-24 18:00:00,18,4,0,1045
2023-11-24 19:00:00,19,4,0,1168
2023-11-24 20:00:00,20,4,0,1311
2023-11-24 21:00:00,21,4,0,1463
2023-11-24 22:00:00,22,4,0,1448
2023-11-24 23:00:00,23,4,0,1492
2023-11-25 00:00:00,0,5,0,1278
2023-11-25 01:00:00,1,5,0,1392
2023-11-25 02:00:00,2,5,0,1517
2023-11-25 03:00:00,3,5,0,1610
2023-11-25 04:00:00,4,5,0,1689
2023-11-25 05:00:00,5,5,0,1611
2023-11-25 06:00:00,6,5,0,1830
2023-11-25 07:00:00,7,5,0,1850
2023-11-25 08:00:00,8,5,0,1882
2023-11-25 09:00:00,9,5,0,1739
2023-11-25 10:00:00,10,5,0,1630
2023-11-25 11:00:00,11,5,0,1459
2023-11-25 12:00:00,12,5,0,1123
2023-11-25 13:00:00,13,5,0,1198
2023-11-25 14:00:00,14,5,0,1061
2023-11-25 15:00:00,15,5,0,1049
2023-11-25 16:00:00,16,5,0,923
2023-11-25 17:00:00,17,5,0,804
2023-11-25 18:00:00,18,5,0,995
2023-11-25 19:00:00,19,5,0,901
2023-11-25 20:00:00,20,5,0,900
2023-11-25 21:00:00,21,5,0,991
2023-11-25 22:00:00,22,5,0,1056
2023-11-25 23:00:00,23,5,0,1172
2023-11-26 00:00:00,0,6,0,1082
2023-11-26 01:00:00,1,6,0,1337
2023-11-26 02:00:00,2,6,0,1495
2023-11-26 03:00:00,3,6,0,1698
2023-11-26 04:00:00,4,6,0,1567
2023-11-26 05:00:00,5,6,0,1730
2023-11-26 06:00:00,6,6,0,1735
2023-11-26 07:00:00,7,6,0,1794
2023-11-26 08:00:00,8,6,0,1778
2023-11-26 09:00:00,9,6,1,1288
2023-11-26 10:00:00,10,6,0,1492
2023-11-26 11:00:00,11,6,0,1361
2023-11-26 12:00:00,12,6,0,1260
2023-11-26 13:00:00,13,6,0,1165
2023-11-26 14:00:00,14,6,0,1181
2023-11-26 15:00:00,15,6,0,845
2023-11-26 16:00:00,16,6,0,1042
2023-11-26 17:00:00,17,6,0,693
2023-11-26 18:00:00,18,6,0,895
2023-11-26 19:00:00,19,6,0,769
2023-11-26 20:00:00,20,6,0,775
2023-11-26 21:00:00,21,6,0,1078
2023-11-26 22:00:00,22,6,0,1058
2023-11-26 23:00:00,23,6,0,1174
2023-11-27 00:00:00,0,0,0,1672
2023-11-27 01:00:00,1,0,0,1771
2023-11-27 02:00:00,2,0,0,1932
2023-11-27 03:00:00,3,0,0,1730
2023-11-27 04:00:00,4,0,0,1947
